ID,Label,Created_at,Tweet,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
SevillaSFI,SevillaSFI,2017-03-27 00:01:21,"RT @JoaquimBoschGra: Contar chistes sobre Carrero es reírse de una dictadura, sin que implique apoyar al terrorismo.Lo digo en AlRojoVivo h…",1468,1390,46484,7377,London,
LeiiMartin,LeiiMartin,2017-03-27 00:00:52,"RT @carlos_bitch79: Y voló, y me hiso volal, y yo volé de él, pero volé de él por allá po el patio

     -Carrero Blanco",186,391,35991,11867,Amsterdam,Sinnoh
coapicito,coapicito,2017-03-26 23:55:37,"RT @subversivos_: Si Tip y Coll podían contar chistes sobre Carrero Blanco en los años 80, y hoy te pueden llevar a la cárcel, hemos retroc…",1256,571,17497,137,Madrid,
mxnrrie_,mxnrrie_,2017-03-26 23:54:37,"RT @masademocrata: ¿Qué tienen en común Amancio Ortega y Carrero Blanco?

QUE AMBOS EXPLOTAN PARA LLEGAR A LO MÁS ALTO. https://t.co/3WPKB2…",721,1158,32510,74248,Athens,"Madrid, España"
agentePerkins,agentePerkins,2017-03-26 23:52:24,"RT @GobernoAlem: Yo no digo nada, pero va a ir una chica a la cárcel más tiempo por hacer unos chistes de Carrero Blanco, que Urdangarín po…",318,75,10108,1735,Madrid,
TheGrandPene,TheGrandPene,2017-03-26 23:45:16,Aquí auto denunciandome el Twitter por hacer chistes de Carrero Blanco. https://t.co/fQQR5zjWyW,333,1397,66862,8742,Athens,"Bizkaia, País Vasco"
BIackesito,BIackesito,2017-03-26 23:44:02,Estoy escuchando en bucle un audio de la Carrero Blanco del crush imitando a D.VA,217,237,23959,4167,London,Logia's Maintenance Room
ToniQuique,ToniQuique,2017-03-26 23:42:23,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",1876,1986,61180,73667,Amsterdam,Aquí 
Y2JIMWhite,Y2JIMWhite,2017-03-26 23:39:42,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,369,590,35005,1200,Greenland,Reino Unido
BIackesito,BIackesito,2017-03-26 23:34:06,"@Rvbia acaba de crear la mejor metáfora del mundo, y la describe a ella a la perfección ""el Carrero Blanco del crush""",217,237,23959,4167,London,Logia's Maintenance Room
ClaraPeke1997,ClaraPeke1997,2017-03-26 23:28:26,"RT @EsppeonzAguirre: ➖Bromas sobre Carrero Blanco = Procesamiento
➖Burlas sobre los fusilados enterrados en CUNETAS = VOTOS
 #FelizDomingo…",200,185,28785,6480,,
ericbf23,ericbf23,2017-03-26 23:22:08,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",832,275,2985,2850,Madrid,"Gavà, Països Catalans"
JDSato,JDSato,2017-03-26 23:20:07,"RT @subversivos_: Si Tip y Coll podían contar chistes sobre Carrero Blanco en los años 80, y hoy te pueden llevar a la cárcel, hemos retroc…",2556,1732,18247,1955,,Spain
lfledesmasainz,lfledesmasainz,2017-03-26 23:16:22,"Q vergüenza, y a los ciudadanos por robar 70 e., o por chistes sobre Carrero Blanco u otros asuntos que no les gustan ... 3 años de cárcel",1094,675,11656,55,Amsterdam,Sant Boi
GiovanniTrapato,GiovanniTrapato,2017-03-26 23:13:08,RT @Tremending: ¿Qué es más ofensivo? Los chistes de Carrero Blanco o las burlas de Hernando a las víctimas del franquismo https://t.co/bdp…,438,47,489,1157,,
codecraftben,codecraftben,2017-03-26 23:11:12,@OldYouth_LVB @GatoHitleriano chistes de carrero blanco lo típico,195,135,5021,6530,Pacific Time (US & Canada),URRS
BerbiquiS,BerbiquiS,2017-03-26 23:09:15,RT @rubenlesnits: Se abre el telón y se ve a Carrero Blanco ... Y hasta ahí puedo leer. Cerrar el telón son más de 2 años. Madre mía.,290,198,5088,5232,,"Santa Berga de la Clòtxina, pedania del Piu de l'Àngel i de la Figa de Tatia."
Gaddock97,Gaddock97,2017-03-26 23:02:57,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",179,464,15639,2124,,Galiza
squantum1714,squantum1714,2017-03-26 23:00:30,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",71,169,62118,465,,
77_Rafa_77,77_Rafa_77,2017-03-26 22:58:08,"RT @subversivos_: PONLE CHISTE A LA IMAGEN: 15 chistes sobre Carrero Blanco firmados por usuarios de Internet @eljueves ¡VALIENTES! ✊
https…",531,157,4644,731,Hawaii,
UnluckyDanieh,UnluckyDanieh,2017-03-26 22:57:55,"RT @GatoHitleriano: Aprovecho y me cago en Carrero Blanco, total que mas daría ¯\_(ツ)_/¯",823,343,21391,26674,Madrid,Elche city 
joanart8,joanart8,2017-03-26 22:57:45,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",1136,413,13246,8339,Athens,La Prospe 
juanma25553,juanma25553,2017-03-26 22:55:57,"RT @subversivos_: PONLE CHISTE A LA IMAGEN: 15 chistes sobre Carrero Blanco firmados por usuarios de Internet @eljueves ¡VALIENTES! ✊
https…",96,77,8446,1826,,
GatoHitleriano,GatoHitleriano,2017-03-26 22:55:46,"Aprovecho y me cago en Carrero Blanco, total que mas daría ¯\_(ツ)_/¯",925,5796,250869,145967,Madrid,Lago de Fuego Eterno de Satán.
patanhp,patanhp,2017-03-26 22:55:32,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",16,17,1379,21,,
Esterbellr,Esterbellr,2017-03-26 22:54:25,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",74,334,393,199,Athens,
gulfanclub,gulfanclub,2017-03-26 22:48:11,"RT @EsppeonzAguirre: ➖Bromas sobre Carrero Blanco = Procesamiento
➖Burlas sobre los fusilados enterrados en CUNETAS = VOTOS
 #FelizDomingo…",265,69,5844,2007,London,
Notododepende,Notododepende,2017-03-26 22:46:09,RT @gabrielrufian: Ojalá protegieran la memoria de Companys como protegen la de Carrero Blanco.,421,373,12033,4784,,Madrid 
Eustakiaso,Eustakiaso,2017-03-26 22:45:38,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",76,31,177,179,Pacific Time (US & Canada),
Tomas_Pardo,Tomas_Pardo,2017-03-26 22:43:22,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",262,403,16155,3131,Madrid,Barcelona
isaprospe,isaprospe,2017-03-26 22:41:36,"Cassandra Vera: “Spiderman Vs Carrero Blanco se trata claramente de una broma, Spiderman no existe” https://t.co/HmGruGRcEG vía @lamarea_com",3377,4753,103064,7916,,
leeyescucha,leeyescucha,2017-03-26 22:37:45,RT @publico_es: ÚLTIMA HORA | Cassandra no irá a la cárcel por los tuits sobre Carrero Blanco https://t.co/TXnWrSt8fr,58,28,2526,1101,,
La_exorsister,La_exorsister,2017-03-26 22:37:09,"RT @EsppeonzAguirre: ➖Bromas sobre Carrero Blanco = Procesamiento
➖Burlas sobre los fusilados enterrados en CUNETAS = VOTOS
 #FelizDomingo…",301,166,7031,1969,London,Bajo la sombrita del Teide
loba_esteparia,loba_esteparia,2017-03-26 22:34:10,RT @Barbijaputa: ¿Cómo se decide y quién ordena a la policía que haga búsquedas de Carrero Blanco? ¿Quién decide que hay que ignorar las am…,121,46,2183,0,Madrid,L´H City - Barcelona - Spain 
luciacc18,luciacc18,2017-03-26 22:31:56,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",381,481,3106,4696,Athens,Cuenca
kehartitastoy,kehartitastoy,2017-03-26 22:29:46,"@ranadictadora 
No, es fácil. Sólo dices que Carrero Blanco fue un militar de altos vuelos y ya está.",1483,1814,42151,43552,,"Cádiz, España"
mojacar12,mojacar12,2017-03-26 22:26:18,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",141,430,121101,19606,Hawaii,
Quenosenteran,Quenosenteran,2017-03-26 22:26:01,"RT @subversivos_: Si Tip y Coll podían contar chistes sobre Carrero Blanco en los años 80, y hoy te pueden llevar a la cárcel, hemos retroc…",120,259,75985,154,Hawaii,ESPAÑA
SoriadeAsis,SoriadeAsis,2017-03-26 22:25:28,RT @fer_novato: Carrero Blanco vs Carrro Negro https://t.co/btdSejbsem,1082,94,9548,111,Hawaii,Stuttgart (Spain)
anaexplosion,anaexplosion,2017-03-26 22:20:56,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",161,190,6538,5094,Madrid,"Mordhaus, Mordland"
_josemigel,_josemigel,2017-03-26 22:19:49,"RT @Sr_Dios: Yo una vez vi a Carrero Blanco, pero solo fue un momento.",876,202,10566,984,,Un maño con sangre andaluza 
BigBadBosss,BigBadBosss,2017-03-26 22:18:46,"RT @esasOtra: “Volando voy”

Compositor: Carrero Blanco
Género: Pirotecnia
Álbum: La leyenda del tiempo
Duración: 0:3s",88,54,2708,2831,,
daniel11_10,daniel11_10,2017-03-26 22:18:31,RT @elmundotoday: Cómo hacer chistes sobre Carrero Blanco sin acabar en la Audiencia Nacional https://t.co/obO1O8ZudM https://t.co/04HAOMyB…,130,89,3609,15239,,
daniel11_10,daniel11_10,2017-03-26 22:17:38,"RT @eljueves: Normal. No lo dijo rapeando o añadiéndole un chiste de Carrero Blanco. De haberlo hecho, pena de cárcel. https://t.co/9wibfrL…",130,89,3609,15239,,
kronen0701,kronen0701,2017-03-26 22:16:31,"RT @subversivos_: Si Tip y Coll podían contar chistes sobre Carrero Blanco en los años 80, y hoy te pueden llevar a la cárcel, hemos retroc…",443,145,8885,3591,,
jordi_berry,jordi_berry,2017-03-26 22:16:27,"RT @subversivos_: Si Tip y Coll podían contar chistes sobre Carrero Blanco en los años 80, y hoy te pueden llevar a la cárcel, hemos retroc…",500,200,8252,941,Athens,
Bloodmoonspell,Bloodmoonspell,2017-03-26 22:13:06,"Eh, donde cojones estáis para hacer vuestro trabajo de una jodida vez @policia @guardiacivil tenemos q hacer un chi… https://t.co/6eNR70kzQv",380,505,13429,27051,Madrid,verdes praderas de Alderaan
zorreira1963,zorreira1963,2017-03-26 22:11:50,"RT @subversivos_: PONLE CHISTE A LA IMAGEN: 15 chistes sobre Carrero Blanco firmados por usuarios de Internet @eljueves ¡VALIENTES! ✊
https…",320,128,7436,5373,,"Galicia, España"
JuanCar85813894,JuanCar85813894,2017-03-26 22:11:37,"RT @subversivos_: PONLE CHISTE A LA IMAGEN: 15 chistes sobre Carrero Blanco firmados por usuarios de Internet @eljueves ¡VALIENTES! ✊
https…",542,382,4741,344,,"Cordobes,republicano y rojo"
omalaled,omalaled,2017-03-26 22:10:44,"RT @GobernoAlem: Yo no digo nada, pero va a ir una chica a la cárcel más tiempo por hacer unos chistes de Carrero Blanco, que Urdangarín po…",1183,2054,17673,567,Madrid,Barcelona
GOGOR66,GOGOR66,2017-03-26 22:09:31,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",155,59,938,586,,
Viva_RePPopular,Viva_RePPopular,2017-03-26 22:07:15,"RT @subversivos_: PONLE CHISTE A LA IMAGEN: 15 chistes sobre Carrero Blanco firmados por usuarios de Internet @eljueves ¡VALIENTES! ✊
https…",309,54,613,166,Madrid,Valencia
Infernal_Kitten,Infernal_Kitten,2017-03-26 22:06:50,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",35,2285,41409,12,,"Valencia, España (In hell)"
doctormapache,doctormapache,2017-03-26 22:06:25,"RT @PDLI_: El miércoles era el juicio en la Audiencia Nacional contra @kira_95 por unos chistes en tuiter sobre Carrero Blanco.
https://t.c…",895,1586,79453,11338,Madrid,
Mariscallucho,Mariscallucho,2017-03-26 22:06:09,"RT @elperdigon: Retweeted Menéame noticias (@meneame_net):

PONLE CHISTE A LA IMAGEN: 15 chistes sobre Carrero Blanco firmados... https://t…",61,22,490,85,,Quiero volar
Fernando1711995,Fernando1711995,2017-03-26 22:05:50,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",279,141,8530,1539,Amsterdam,
AnaLlames,AnaLlames,2017-03-26 22:05:43,"RT @subversivos_: Si Tip y Coll podían contar chistes sobre Carrero Blanco en los años 80, y hoy te pueden llevar a la cárcel, hemos retroc…",2586,2564,194173,7437,,
Antia_Ares,Antia_Ares,2017-03-26 22:04:40,RT @Alex_Frigenti: Menos mal que no dice nada de Carrero Blanco. https://t.co/jG41ZBDXUK,864,502,11564,733,,Second star to the right 
dekmania,dekmania,2017-03-26 22:02:26,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",78,37,66,30,Madrid,
kimi_mh,kimi_mh,2017-03-26 22:02:07,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",198,154,9610,4698,,dartmoor
albertmoli1,albertmoli1,2017-03-26 22:00:18,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",489,445,2981,878,Amsterdam,
75pilicapi,75pilicapi,2017-03-26 21:59:55,"RT @subversivos_: Si Tip y Coll podían contar chistes sobre Carrero Blanco en los años 80, y hoy te pueden llevar a la cárcel, hemos retroc…",2179,6530,130048,10960,Athens,mañolandia 
igniwan,igniwan,2017-03-26 21:53:16,"RT @subversivos_: Si Tip y Coll podían contar chistes sobre Carrero Blanco en los años 80, y hoy te pueden llevar a la cárcel, hemos retroc…",2775,2779,55344,36093,Hong Kong,por hay 
O_edipus,O_edipus,2017-03-26 21:52:05,RT @rubenlesnits: Se abre el telón y se ve a Carrero Blanco ... Y hasta ahí puedo leer. Cerrar el telón son más de 2 años. Madre mía.,593,807,120288,169118,,Right here
fran_ferreiros,fran_ferreiros,2017-03-26 21:51:26,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",127,1123,26424,9176,UTC,Spain
arcadicanyot,arcadicanyot,2017-03-26 21:49:30,"RT @subversivos_: Si Tip y Coll podían contar chistes sobre Carrero Blanco en los años 80, y hoy te pueden llevar a la cárcel, hemos retroc…",163,103,3122,523,,
kira_95,kira_95,2017-03-26 21:46:02,"RT @PDLI_: El miércoles era el juicio en la Audiencia Nacional contra @kira_95 por unos chistes en tuiter sobre Carrero Blanco.
https://t.c…",401,10999,98312,62850,Athens,"Murcia, España"
matussera,matussera,2017-03-26 21:43:09,"RT @esasOtra: “Volando voy”

Compositor: Carrero Blanco
Género: Pirotecnia
Álbum: La leyenda del tiempo
Duración: 0:3s",59,592,4499,5567,Pacific Time (US & Canada),Muy de mi calle y de mi risa.
PDLI_,PDLI_,2017-03-26 21:42:14,"El miércoles era el juicio en la Audiencia Nacional contra @kira_95 por unos chistes en tuiter sobre Carrero Blanco.
https://t.co/4Bpvw7jyfm",1421,6306,5139,4124,,Madrid
samsonXu,samsonXu,2017-03-26 21:41:34,"RT @rcabrero75: Un Pais donde tener una cuenta en twiter te lleva a la Carcel..
Ser avalista de una Cuenta en Suiza te lleva a Moncloa..
Ca…",248,245,31438,175,Pacific Time (US & Canada),"Barcelona, Cataluña"
NatiNatiruizv,NatiNatiruizv,2017-03-26 21:40:11,"RT @Julvilop: Hablemos claro #Policía .. @kira_95 hace Tweets sobre Carrero Blanco, ¿Y se sienta en el banquillo? ¿Y éste ..? Viva la justi…",90,33,1893,747,,logroño
Ossa_Major,Ossa_Major,2017-03-26 21:39:50,Lo peor es que por esto no va a ir a ningún tribunal pero si hiciera un chiste sobre Carrero Blanco si.,310,921,65231,44743,Amsterdam,País Valencià~Països Catalans
funlazuli,funlazuli,2017-03-26 21:38:37,¿Qué es más ofensivo? Los chistes de Carrero Blanco o las burlas de Hernando a las víctimas del franquismo - https://t.co/2aA7af1vRI,1856,1331,4790,736,Bogota, Bogotá Distrito Capital
EmiliaToba,EmiliaToba,2017-03-26 21:38:07,"RT @subversivos_: Si Tip y Coll podían contar chistes sobre Carrero Blanco en los años 80, y hoy te pueden llevar a la cárcel, hemos retroc…",898,337,22964,282,,
arianlandrio97,arianlandrio97,2017-03-26 21:37:24,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",1035,167,5228,3599,,Grado (Asturias)
Tirriji,Tirriji,2017-03-26 21:37:15,"@Irene_Montero_ Trabajan mucho persiguiendo chistes de Carrero Blanco, mientras estos corruptos en la calle...",155,40,222,269,,
Jervo_Vivaz,Jervo_Vivaz,2017-03-26 21:36:15,"RT @esasOtra: “Volando voy”

Compositor: Carrero Blanco
Género: Pirotecnia
Álbum: La leyenda del tiempo
Duración: 0:3s",135,40,1181,2069,,"Salamanca, España"
neis_98,neis_98,2017-03-26 21:35:37,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",614,615,45699,7593,Madrid,Galicia
nanais1993,nanais1993,2017-03-26 21:32:34,"RT @esasOtra: “Volando voy”

Compositor: Carrero Blanco
Género: Pirotecnia
Álbum: La leyenda del tiempo
Duración: 0:3s",252,75,10529,2259,,Asturias
IgnacioHinojosa,IgnacioHinojosa,2017-03-26 21:31:00,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",424,516,3162,235,Madrid,
Lacarrrpa,Lacarrrpa,2017-03-26 21:30:56,"RT @esasOtra: “Volando voy”

Compositor: Carrero Blanco
Género: Pirotecnia
Álbum: La leyenda del tiempo
Duración: 0:3s",906,6261,118946,218278,Madrid,
IviramAlonso,IviramAlonso,2017-03-26 21:30:15,RT @Lolo_Sev: Menos mal que los que deseaban la muerte de @ahorapodemos y simpatizantes no hicieron ningún chiste sobre Carrero Blanco http…,1447,1446,38695,34247,Belgrade,BCN
Etheldien,Etheldien,2017-03-26 21:29:34,"@josecg96 @alonso_dm @_yeda_ @ContraGenocidas Para hijos de perra ya están el General Francisco Franco, Primo de Rivera, Carrero Blanco...",131,106,4738,1487,Greenland,"日本 東京, Japón Tokio"
Suprat__,Suprat__,2017-03-26 21:29:01,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",45,190,952,257,Amsterdam,
Eccehumus,Eccehumus,2017-03-26 21:27:02,"RT @esasOtra: “Volando voy”

Compositor: Carrero Blanco
Género: Pirotecnia
Álbum: La leyenda del tiempo
Duración: 0:3s",737,5567,50775,166130,Amsterdam,En mi Macondo particular
19dmcj67,19dmcj67,2017-03-26 21:26:21,"RT @quiquepeinado: Si lo llega a decir de los hijos de Carrero Blanco, al talego. Pero no. https://t.co/fDBwUHRkN9",200,51,3710,725,,
chooccha,chooccha,2017-03-26 21:26:00,RT @LadyNyme: Pasen por los TT de Alsasua y Carrero Blanco para ver a la España franquista en todo su esplendor.,574,148,6164,3344,Amsterdam,
Aitor_Iribar,Aitor_Iribar,2017-03-26 21:25:52,"RT @subversivos_: PONLE CHISTE A LA IMAGEN: 15 chistes sobre Carrero Blanco firmados por usuarios de Internet @eljueves ¡VALIENTES! ✊
https…",232,194,10058,4805,,
malborillo,malborillo,2017-03-26 21:25:39,"RT @esasOtra: “Volando voy”

Compositor: Carrero Blanco
Género: Pirotecnia
Álbum: La leyenda del tiempo
Duración: 0:3s",206,3040,41637,45280,Madrid,En la playa 
Cristin08jesse,Cristin08jesse,2017-03-26 21:25:21,"RT @esasOtra: “Volando voy”

Compositor: Carrero Blanco
Género: Pirotecnia
Álbum: La leyenda del tiempo
Duración: 0:3s",419,4193,110731,197437,,Soy de lejos.
sr_innavoig,sr_innavoig,2017-03-26 21:25:06,"RT @subversivos_: PONLE CHISTE A LA IMAGEN: 15 chistes sobre Carrero Blanco firmados por usuarios de Internet @eljueves ¡VALIENTES! ✊
https…",219,270,8090,8198,Pacific Time (US & Canada),Chinazuela del Norte 
chooccha,chooccha,2017-03-26 21:24:50,"RT @gerardotc: La Fiscalía parece que sólo se preocupa de los de arriba, como Carrero Blanco.",574,148,6164,3344,Amsterdam,
